itemId,fieldId,subjectId,source,overallScore,vignetteQuality,highYieldValue,distractors,correctAnswerExplanation,integrationThinking,overallPolish,platformFit,polishScore,examReady,difficultySuggestion,topIssues,recommendations,tagsSuggestion,testedConcepts
cmpnjj3vc07ze1ymxx6g0bq21,usmle-step-1,microbiology,polished,7.9,8.2,5.5,9.5,9,8.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5.5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj3vc07zf1ymxh87y3fbi,usmle-step-1,microbiology,polished,7.5,8.7,5,9.5,9,6.5,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj3vc07zg1ymxfd8ffar8,usmle-step-1,microbiology,polished,7.9,8.7,5.5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5.5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj3vc07zh1ymxmi5n6xej,usmle-step-1,microbiology,polished,7.9,9.2,5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; mechanism; microbiology,mechanism; microbiology
cmpnjj3vc07zk1ymxjzphs255,usmle-step-1,microbiology,polished,7.9,8.7,5.5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5.5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj3vc07zm1ymxirm3mkto,usmle-step-1,microbiology,polished,7.9,10,5,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj3vc07zn1ymxd0a3uzik,usmle-step-1,microbiology,polished,7.9,10,5,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj3vc07zq1ymxaij9zhv3,usmle-step-1,microbiology,polished,7.6,8.2,5,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj3vc07zr1ymxm6z6loeh,usmle-step-1,microbiology,polished,7.7,8.2,6.5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 6.5/10).,usmle-polished; diagnosis; microbiology,diagnosis; microbiology; diagnosis; microbiology
cmpnjj3vd07zs1ymx7ayysurc,usmle-step-1,microbiology,polished,7.7,8.2,5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj3vd07zt1ymxdh40pruu,usmle-step-1,microbiology,polished,7.9,9.2,5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj3vd07zu1ymx3dwxwjpw,usmle-step-1,microbiology,polished,7.9,10,5,9.5,9,8,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj3vd07zv1ymxxfh2xcsw,usmle-step-1,microbiology,polished,7.7,8.2,5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; mechanism; microbiology,mechanism; microbiology
cmpnjj41107zw1ymxy3d5pxfm,usmle-step-1,microbiology,polished,7.6,8.7,5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj41107zx1ymxxxu1q79d,usmle-step-1,microbiology,polished,7.9,8.7,5,9.5,9,8.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; mechanism; microbiology,mechanism; microbiology
cmpnjj41107zy1ymxo74s83yz,usmle-step-1,microbiology,polished,7.8,10,5,9.5,9,7,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj41107zz1ymxqkyhekte,usmle-step-1,microbiology,polished,7.9,10,5,9.5,9,8,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj41108001ymxpv2f7h2b,usmle-step-1,microbiology,polished,7.7,8.2,5,9.5,9,8,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj41108011ymxjqoelqss,usmle-step-1,microbiology,polished,7.5,8.2,5,9.5,9,7,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj41108031ymxsbcl4yb7,usmle-step-1,microbiology,polished,7.5,8.7,5,9.5,9,6.5,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj41108041ymxvo22769m,usmle-step-1,microbiology,polished,7.6,8.7,5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj41208051ymxvymi8lb3,usmle-step-1,microbiology,polished,7.6,8.2,5,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj41208061ymx9bp7erko,usmle-step-1,microbiology,polished,7.6,8.2,5,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj41208081ymx7o2v02j9,usmle-step-1,microbiology,polished,7.9,10,5,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj412080b1ymxcrvuppav,usmle-step-1,microbiology,polished,7.7,8.7,5,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj412080f1ymxb4mfk4uq,usmle-step-1,microbiology,polished,7.9,8.7,5.5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5.5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj412080h1ymxqsswouea,usmle-step-1,microbiology,polished,7.9,8.7,5.5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5.5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj412080i1ymxmu5i24sw,usmle-step-1,microbiology,polished,7.8,8.7,5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; mechanism; microbiology,mechanism; microbiology
cmpnjj412080j1ymxicylo8ik,usmle-step-1,microbiology,polished,7.6,8.7,5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; mechanism; microbiology,mechanism; microbiology
cmpnjj412080m1ymxcasg6rbc,usmle-step-1,microbiology,polished,7.9,10,5,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; mechanism; microbiology,mechanism; microbiology
cmpnjj412080o1ymx2036zh2n,usmle-step-1,microbiology,polished,7.7,8.2,5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; mechanism; microbiology,mechanism; microbiology
cmpnjj412080s1ymxj1bhgjeg,usmle-step-1,microbiology,polished,7.7,8.7,5,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj412080t1ymxfzbfzga3,usmle-step-1,microbiology,polished,7.9,9.2,5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj412080v1ymxbtnmxbyf,usmle-step-1,microbiology,polished,7.8,10,5,9.5,9,7,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj412080w1ymxapjao0lt,usmle-step-1,microbiology,polished,7.9,10,5,9.5,9,8,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj412080y1ymxf7wgu59h,usmle-step-1,microbiology,polished,7.9,10,5,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj412080z1ymx1cv895hq,usmle-step-1,microbiology,polished,7.9,10,5,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj46t08101ymxwgai22gw,usmle-step-1,microbiology,polished,7.9,10,5,9.5,9,8,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj46t08111ymx51jdaiq3,usmle-step-1,microbiology,polished,7.8,8.7,5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; mechanism; microbiology,mechanism; microbiology
cmpnjj46t08121ymxe3msvarr,usmle-step-1,microbiology,polished,7.7,8.2,6.5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 6.5/10).,usmle-polished; diagnosis; microbiology,diagnosis; microbiology; diagnosis; microbiology
cmpnjj46t08131ymxgsni8ik1,usmle-step-1,microbiology,polished,7.9,9.2,5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj46t08141ymxiof2rljm,usmle-step-1,microbiology,polished,7.7,8.2,5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj46t08151ymxfh63uy03,usmle-step-1,microbiology,polished,7.7,8.7,5,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj46t08171ymximzk06vd,usmle-step-1,microbiology,polished,7.5,8.7,5,9.5,9,6.5,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj46t08181ymxpkg9leov,usmle-step-1,microbiology,polished,7.7,8.2,5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj46t08191ymxw5s5d9n5,usmle-step-1,microbiology,polished,7.7,9,5,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj46t081a1ymx6ad8u2ae,usmle-step-1,microbiology,polished,7.9,9,5,9.5,9,8.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; mechanism; microbiology,mechanism; microbiology
cmpnjj46t081b1ymxhea8cwub,usmle-step-1,microbiology,polished,7.6,8.7,5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj46t081e1ymxwclcjzws,usmle-step-1,microbiology,polished,7.8,10,5,9.5,9,7,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj46t081f1ymxxej9kote,usmle-step-1,microbiology,polished,7.9,10,5,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj46t081i1ymxpjxdkmya,usmle-step-1,microbiology,polished,7.6,8.2,5,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj46t081j1ymx7h9bcsx4,usmle-step-1,microbiology,polished,7.7,8.7,5,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; mechanism; microbiology,mechanism; microbiology
cmpnjj46t081k1ymxor04gaqe,usmle-step-1,microbiology,polished,7.6,9,5,9.5,9,7,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj46t081n1ymxxvb9foae,usmle-step-1,microbiology,polished,7.5,8.7,5,9.5,9,6.5,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj46t081q1ymxlxvb6am5,usmle-step-1,microbiology,polished,7.6,8.7,5,9.5,9,7,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj46t081r1ymxjlhc3jlh,usmle-step-1,microbiology,polished,7.6,8.7,5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; mechanism; microbiology,mechanism; microbiology
cmpnjj46t081s1ymxbxf9dzqs,usmle-step-1,microbiology,polished,7.8,9.2,5,9.5,9,8,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj46t081t1ymxc4fuy029,usmle-step-1,microbiology,polished,7.6,9,5,9.5,9,7,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj46t081u1ymxl6sivc0m,usmle-step-1,microbiology,polished,7.9,10,5,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj46t081v1ymxn347gf6q,usmle-step-1,microbiology,polished,7.6,9,5,9.5,9,7,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj46t081w1ymxc3ttl6hb,usmle-step-1,microbiology,polished,7.7,8.2,6.5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 6.5/10).,usmle-polished; diagnosis; microbiology,diagnosis; microbiology; diagnosis; microbiology
cmpnjj46t081x1ymxmy2ge6rl,usmle-step-1,microbiology,polished,7.9,10,5,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; mechanism; microbiology,mechanism; microbiology
cmpnjj46t081y1ymxmolmxp16,usmle-step-1,microbiology,polished,7.6,8.2,5,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj46t081z1ymx75t81dtw,usmle-step-1,microbiology,polished,7.7,10,5,9.5,9,6.5,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj46t08211ymxaq47jtk3,usmle-step-1,microbiology,polished,7.7,8.2,6.5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 6.5/10).,usmle-polished; diagnosis; microbiology,diagnosis; microbiology; diagnosis; microbiology
cmpnjj46t08221ymxilym6zme,usmle-step-1,microbiology,polished,7.5,8.2,5,9.5,9,7,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj46t08231ymxrftmcdkh,usmle-step-1,microbiology,polished,7.7,8.7,5,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj4cn08241ymxwrk1chiz,usmle-step-1,microbiology,polished,7.9,10,5,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj4cn082b1ymxk4t5e95k,usmle-step-1,microbiology,polished,7.9,10,5,9.5,9,8,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj4cn082c1ymxi3mz13gf,usmle-step-1,microbiology,polished,7.7,8.2,6.5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 6.5/10).,usmle-polished; diagnosis; microbiology,diagnosis; microbiology; diagnosis; microbiology
cmpnjj4cn082e1ymxa2wgcf1y,usmle-step-1,microbiology,polished,7.7,9,5,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj4cn082f1ymx8w1xcxgs,usmle-step-1,microbiology,polished,7.6,8.2,5,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj4cn082g1ymxhv6ijmm5,usmle-step-1,microbiology,polished,7.8,8.7,5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; mechanism; microbiology,mechanism; microbiology
cmpnjj4cn082h1ymxj4k4yxy8,usmle-step-1,microbiology,polished,7.6,8.2,5,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj4cn082j1ymx01m7cktb,usmle-step-1,microbiology,polished,7.7,8.7,5,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj4cn082k1ymxkjysh4ui,usmle-step-1,microbiology,polished,7.6,8.7,5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; mechanism; microbiology,mechanism; microbiology
cmpnjj4cn082l1ymxma4hs436,usmle-step-1,microbiology,polished,7.6,8.2,5,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; mechanism; microbiology,mechanism; microbiology
cmpnjj4cn082n1ymxvg4j63ki,usmle-step-1,microbiology,polished,7.7,10,5,9.5,9,6.5,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj4cn082o1ymxqbos7sgf,usmle-step-1,microbiology,polished,7.8,10,5,9.5,9,6.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
cmpnjj4cn082p1ymxngptlriz,usmle-step-1,microbiology,polished,7.5,8.7,5,9.5,9,6.5,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; pathophysiology; microbiology,pathophysiology; microbiology
cmpnjj4cn082r1ymxby3p902b,usmle-step-1,microbiology,polished,7.6,8.7,5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5/10).,bulk-bank; usmle-polished; diagnosis; microbiology,diagnosis; microbiology
